field	entity	script	vanilla_byte	echo_entity	echo_script	echo_byte	opcode	echo_opcode	status	left_anchors	right_anchors	field_name	vanilla_script_sha256	echo_script_sha256	text
192	0	3	503	0	3	503	0x03	0x03	mapped	8	7	mds6_2	B68E2207B4695BEA9172EA4B00846559A0B95F3844319458D58B8A9F3A8C031A	9397A0CE81B2F3D294C4F07B016BE6542E7321543439C8209B6F8899F6704BA5	Cloud and Aeris look toward the gate as Tifa rides past in a chocobo-drawn carriage.
192	0	3	525	0	3	525	0x03	0x03	mapped	8	6	mds6_2	B68E2207B4695BEA9172EA4B00846559A0B95F3844319458D58B8A9F3A8C031A	9397A0CE81B2F3D294C4F07B016BE6542E7321543439C8209B6F8899F6704BA5	Tifa's carriage disappears through the gate. Cloud and Aeris climb down from the slide to follow.
206	7	5	12	7	5	12	0xBC	0xBC	mapped	4	8	colne_1	BAEEC61D43B50018F75CD0BE88A0D8289FC1F72F69896D60803658C11B650786	1D6B6E7EF831EA3819181E19E625ED4D6CA64FE5CBA69A9C9EBA20C4DC7A2C1A	At Cloud's suggestion that he dress as a woman, Aeris suddenly breaks into laughter. Cloud stares at her, baffled.
220	8	1	73	8	1	73	0xA3	0xA3	mapped	5	5	onna_52	AD21F8761B5B900A51BD6E3AD8DE4C0792BB469A6D70151F572EBFAE73218CA7	1081162DF1942EE324A4C78F1EFE444260C9FDCA35263A29B3EA02F10005ABB4	Cloud enters a tiled bath packed with muscular men. Mukki ushers him into the crowded tub.
220	9	1	40	9	1	40	0xB1	0xB1	mapped	6	4	onna_52	AD21F8761B5B900A51BD6E3AD8DE4C0792BB469A6D70151F572EBFAE73218CA7	1081162DF1942EE324A4C78F1EFE444260C9FDCA35263A29B3EA02F10005ABB4	In a private room, Cloud finds a translucent double of himself crouched in the corner. The vision confronts him; Cloud clutches his head and collapses.
216	10	1	160	10	1	160	0x24	0x24	mapped	7	4	onna_2	6F1EB9C7EBB3492B958CE5A2D25B293619F383D39C3E6CA62F301A7F4F0B51BB	EE4B229FF717ADAB840A82BB98744094CCF5A442C5FD32699DAC49E343E3B1A7	One of the Honeybee Inn women sits Cloud down and carefully applies his makeup.
201	7	3	26	7	3	26	0xA4	0xA4	mapped	6	1	mkt_s1	330DE7F8EF1753C19D560261F7E49D358CC3E288241ADF0D6767E2CD867EE498	5B0AE2E1FDC766B3FEC844793ECD2E795AFC8EFF29D868D803A662595CBD45C0	Behind the curtain, Cloud changes into the dress and wig. He steps back out transformed for the disguise.
210	7	4	0	7	4	0	0xBA	0xBA	mapped	0	6	colne_5	E8010C93FC1B130B682AAE8E76E6BA8514D125ECA7CED55E99A870CFE1315F15	4AF06F9FF66BA3A0DB1B2E73F7A1FF13FB4B28A2930124AFC9C34C64828FC398	Don Corneo points to Cloud and chooses him.
210	7	5	13	7	5	13	0xBC	0xBC	mapped	3	6	colne_5	E8010C93FC1B130B682AAE8E76E6BA8514D125ECA7CED55E99A870CFE1315F15	4AF06F9FF66BA3A0DB1B2E73F7A1FF13FB4B28A2930124AFC9C34C64828FC398	Don Corneo points to Aeris and chooses her.
210	7	6	13	7	6	13	0xBC	0xBC	mapped	3	6	colne_5	E8010C93FC1B130B682AAE8E76E6BA8514D125ECA7CED55E99A870CFE1315F15	4AF06F9FF66BA3A0DB1B2E73F7A1FF13FB4B28A2930124AFC9C34C64828FC398	Don Corneo points to Tifa and chooses her.
208	5	3	22	5	3	22	0xA4	0xA4	mapped	4	5	colne_3	5D0028921DD6CF7102D6815B641BB3334B97268AD4BF1B8DB07AB5CF0A339E17	70625CC4EE3A9D5298327B918250CD3B336FCA9B89C730AB6C7780A011AA0F99	Cloud throws off the dress and wig, revealing his uniform and sword.
211	5	10	31	5	10	31	0xA4	0xA4	mapped	7	2	colne_6	0ED6A2A51EA58A913F17F3E083C4831FE7138C0FA6B62DD9349105760D398183	CDD92E2E374E90E6E2AAB8F7611ED6CD66FDD492BAFA651C024D766525395C20	Cloud throws off the dress and wig, revealing his uniform and sword.
211	12	9	125	12	9	138	0x01	0x01	mapped	7	6	colne_6	0ED6A2A51EA58A913F17F3E083C4831FE7138C0FA6B62DD9349105760D398183	CDD92E2E374E90E6E2AAB8F7611ED6CD66FDD492BAFA651C024D766525395C20	Don Corneo presses a hidden switch. The floor opens beneath Cloud, Tifa, and Aeris.
267	0	0	195	0	0	195	0x24	0x24	mapped	8	8	blin70_2	287CDC3497CBD33CF31396E4393AF3BC81774C43C2291F856411F47D4D5A3009	85652FDF884F8E736654925C2E4389BF58A3E3DDCE633DC09AFC5A9FD1CB8FA2	President Shinra and his executives sit around a conference table high above Midgar as Reeve objects to the plan to destroy Sector 7.
156	15	5	28	15	5	28	0xA4	0xA4	mapped	7	3	mds7plr1	7D33D724FD6D4079DE40667CFA97E0272A076D36A328C4ADFD40A98B126A5259	5A86C043971A316D55EAFDFA3F2E4E08954B55D96222551B2F3008BD4AAA69EB	High above the slums, Wedge falls from the Sector 7 pillar and crashes onto the ground near Cloud, badly injured.
160	0	0	36	0	0	36	0x01	0x01	mapped	7	8	pillar_3	EEFC969E33F6A5E1716A9992C4E9365DE0514D0E68A63CB80141BC146C9EC5DE	556A2EF145CAF232E7D83DD4D648510DAA7576AADD12724F872C9F291CA3E178	Reno drops onto the top of the Sector 7 support pillar.
160	6	6	0	6	6	0	0xB1	0xB1	mapped	0	4	pillar_3	EEFC969E33F6A5E1716A9992C4E9365DE0514D0E68A63CB80141BC146C9EC5DE	556A2EF145CAF232E7D83DD4D648510DAA7576AADD12724F872C9F291CA3E178	Reno presses the plate-release control, activating the support pillar's time bomb.
160	1	3	84	1	3	84	0x01	0x01	mapped	8	8	pillar_3	EEFC969E33F6A5E1716A9992C4E9365DE0514D0E68A63CB80141BC146C9EC5DE	556A2EF145CAF232E7D83DD4D648510DAA7576AADD12724F872C9F291CA3E178	A helicopter lowers beside the pillar. Tseng is aboard with Aeris held captive.
160	8	11	19	8	11	19	0xF1	0xF1	mapped	5	3	pillar_3	EEFC969E33F6A5E1716A9992C4E9365DE0514D0E68A63CB80141BC146C9EC5DE	556A2EF145CAF232E7D83DD4D648510DAA7576AADD12724F872C9F291CA3E178	Tseng slaps Aeris across the face.
160	11	3	2	11	3	2	0xF9	0xF9	mapped	1	8	pillar_3	EEFC969E33F6A5E1716A9992C4E9365DE0514D0E68A63CB80141BC146C9EC5DE	556A2EF145CAF232E7D83DD4D648510DAA7576AADD12724F872C9F291CA3E178	President Shinra watches from his office as the pillar buckles and the Sector 7 plate crashes down, crushing Seventh Heaven and the slums. Cloud, Tifa, and Barret swing away on a cable.
193	0	0	129	0	0	129	0x03	0x03	mapped	8	8	mds6_22	109777CB28EDC4D02DC014B625A017378D7A2048F05C8AD8EAE2977040BCE6AC	FD25174A47E485EFA03D994C7C261DE1629E31F431A9779404005833D0AEFD9B	Barret runs through the wreckage beneath the fallen plate, desperately searching for Marlene and Avalanche.
193	2	12	120	2	12	120	0xB1	0xB1	mapped	7	6	mds6_22	109777CB28EDC4D02DC014B625A017378D7A2048F05C8AD8EAE2977040BCE6AC	FD25174A47E485EFA03D994C7C261DE1629E31F431A9779404005833D0AEFD9B	Overcome with grief, Barret raises his gun-arm and fires repeatedly into the air.
147	13	3	20	13	3	20	0x24	0x24	mapped	4	4	mds7st32	2870B92C610CEB0158B1CB7F73E3DD0FEB1D22F409BE456F095A9D340804398A	6630BA36FC872FD31B7A34D552D64E14CFEC72535EC3A8E717259B81F1DCBDA8	Elmyra waits among families at the station as returning troops reunite with their wives and children. Her husband never appears.
147	13	10	9	13	10	9	0x02	0x02	mapped	2	3	mds7st32	2870B92C610CEB0158B1CB7F73E3DD0FEB1D22F409BE456F095A9D340804398A	6630BA36FC872FD31B7A34D552D64E14CFEC72535EC3A8E717259B81F1DCBDA8	Wounded Ifalna collapses and dies on the station floor. Young Aeris remains beside her.
189	11	3	4	10	3	4	0xA4	0xA4	mapped	2	1	ealin_12	B515537A96481BB7947E6D48C0DDB1DE1DB648463658F5263A0565AFFC297524	5DD868FF34F73348FB2875D84DB452A1FE7B197130EA8392A0327657F748EAB5	Years later, Tseng comes to Elmyra's house. Young Aeris stays close to Elmyra while he asks her to return to Shinra.
190	6	3	6	6	3	6	0xBA	0xBA	mapped	1	2	ealin_2	FCD85E80B96E59B7DFEEE3F55B7B9C3B7595C423EAAA9F0EFA25863EBB92D9EE	A5098834EDADC93B23BE492F2ABEABFFA47EB8A5964BD0D25810FFC8A4CC0052	Barret rushes upstairs and sweeps Marlene into a tight hug.
225	5	3	12	5	3	12	0x01	0x01	mapped	4	8	md0	D91047B165B807FB4F608C2ADDD6D39F429A77A6BDCCFFD0BC4AA8B220097DFE	DC89C974036FFBAA7E0B8ABC0562F4A0F5ACAC2DF55C8EBD5C3B8DA46D080BC9	Cloud, Tifa, and Barret climb a swaying cable through the wreckage toward the towering Shinra Building.
254	0	0	23	0	0	23	0x24	0x24	mapped	7	8	blin66_5	BD785FBA1EA8D87EA61413A4C405EB674FDAFAA884C749C14903CE19CED26DED	69C0A222D0D1D7E200698301B6123A2AF11004EFC5611D7B1FAD883CE6886799	From the air duct, Cloud, Tifa, and Barret peer down at President Shinra and his executives gathered around a long conference table.
259	1	3	184	1	3	184	0x66	0x66	mapped	8	8	blin67_3	A70E7511D4D9EE13C9CC25A248A7AB86EFEA22C5A5CC992E43B6D6A7C89DEFE8	DEA927467A514C7230B2196690618003802FF23BA88D00098A0E7CF16BCAA318	The camera reveals Jenova's headless, human-shaped body suspended behind glass. It twitches.
263	0	0	99	0	0	112	0x24	0x24	mapped	8	8	blin68_2	ED10E82DD7F9D16E45CDD6DFCA0AF3FAC490460FEA1299756693FF7897131E6E	1370A0609C8D4D833FA236A6CB9DC7BCC6DC8DF1CFAD66F33B6F765A421A6111	In Hojo's laboratory, Aeris is sealed inside a glass containment chamber. A red, lion-like beast is held in the adjoining pod.
263	7	6	38	7	6	38	0x01	0x01	mapped	8	7	blin68_2	ED10E82DD7F9D16E45CDD6DFCA0AF3FAC490460FEA1299756693FF7897131E6E	1370A0609C8D4D833FA236A6CB9DC7BCC6DC8DF1CFAD66F33B6F765A421A6111	A red beast bursts from the shattered chamber and lunges at Hojo, knocking him down.
267	0	0	33	0	0	33	0x01	0x01	mapped	7	8	blin70_2	287CDC3497CBD33CF31396E4393AF3BC81774C43C2291F856411F47D4D5A3009	85652FDF884F8E736654925C2E4389BF58A3E3DDCE633DC09AFC5A9FD1CB8FA2	Rude and Shinra guards march the captured party into President Shinra's office. The President waits behind the circular conference table.
258	1	6	8	1	6	8	0xBA	0xBA	mapped	3	6	blin67_2	76DC6AF4191245D257F1C87A930A2176C26650A726A18B95C3149EA942DA8F1F	C762ED34EE90C3CC05CCAB31BC0382151AD39870E12C2FF80618EC067C4B7C0E	Cloud wakes in the prison cell and finds its door standing open. Beyond it, a dark trail of blood smears the hallway floor.
267	0	0	286	0	0	286	0x03	0x03	mapped	8	8	blin70_2	287CDC3497CBD33CF31396E4393AF3BC81774C43C2291F856411F47D4D5A3009	85652FDF884F8E736654925C2E4389BF58A3E3DDCE633DC09AFC5A9FD1CB8FA2	The party enters President Shinra's office and finds him dead at his desk, Sephiroth's sword driven through him.
267	0	0	340	0	0	340	0x01	0x01	mapped	8	6	blin70_2	287CDC3497CBD33CF31396E4393AF3BC81774C43C2291F856411F47D4D5A3009	85652FDF884F8E736654925C2E4389BF58A3E3DDCE633DC09AFC5A9FD1CB8FA2	A helicopter rises outside the office windows. Rufus Shinra, a young man in a long white coat, stands on its open landing platform.
267	6	3	4	6	3	4	0xA4	0xA4	mapped	2	3	blin70_2	287CDC3497CBD33CF31396E4393AF3BC81774C43C2291F856411F47D4D5A3009	85652FDF884F8E736654925C2E4389BF58A3E3DDCE633DC09AFC5A9FD1CB8FA2	Palmer emerges from hiding near the President's desk and recoils from the party.
269	1	1	0	1	1	0	0x03	0x03	mapped	0	8	blin70_4	C979A624352606E686684516604DA5548DCF119D4FE3DB62061A4027E91BE507	6501281DC229E47A6F06BE014CEF2BF792AC224A279F3FEA45E280EF30F0853A	On Shinra's rooftop, Rufus stands alone across from Cloud, calm and motionless in his long white coat.
234	36	4	0	36	4	0	0xF9	0xF9	mapped	0	3	blin1	32102624A3CCB895349283029750F1758EBAC3B415793A2399866E0673ADD1FA	3B2C874CACA2785776A35672997DD3B7CB2E5A392CBA514B3E8F02232009A182	The others pile into a display truck while Cloud starts a red motorcycle. The truck smashes through the showroom glass, and both vehicles race down the building's stairs onto the expressway.
226	0	0	11	0	0	81	0x24	0x24	mapped	5	7	roadend	8221E06FFBA2BAD2E95F6F687005A8E07F4AA9CBBD0DB20A8DAEE46459CCEBDA	A16447F6A24E74D3B0F92CBB427647DC711709022F2C9A4B122797FF31B9D135	At dawn, the party gathers at the broken highway's end, with open land stretching beyond Midgar.
